GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,GAME_ID.1,TEAM_ID,TEAM_NAME,TEAM_CITY,MIN.1,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
22100083,2021-10-30,1,1,240,39,91,0.429,5,21,0.238,24,30,0.8,9,36,45,16,8,5,9,19,107,22100083,1610612741,Bulls,Chicago,240:00,102.7,102.9,93.1,96.1,9.6,6.8,0.41,1.78,12.4,0.222,0.684,0.459,8.637,8.7,0.456,0.513,1.0,0.2,105.28,103.5,86.25,104,0.555
22100081,2021-10-30,1,0,240,35,81,0.432,13,43,0.302,11,16,0.688,8,32,40,25,8,10,20,17,94,22100081,1610612754,Pacers,Indiana,240:00,94.0,94.9,93.9,98.0,0.0,-3.0,0.714,1.25,18.8,0.24,0.673,0.467,19.992,20.2,0.512,0.534,1.0,0.2,101.66,99.0,82.5,99,0.516
22100085,2021-10-30,0,1,240,39,95,0.411,7,31,0.226,17,24,0.708,8,41,49,28,12,3,10,13,102,22100085,1610612759,Spurs,San Antonio,240:00,94.8,95.3,86.1,86.1,8.8,9.2,0.718,2.8,19.5,0.175,0.818,0.491,9.297,9.3,0.447,0.483,1.0,0.199,107.8,107.5,89.58,107,0.592
22100088,2021-10-30,0,0,240,36,91,0.396,14,44,0.318,6,7,0.857,10,37,47,21,8,3,19,21,92,22100088,1610612739,Cavaliers,Cleveland,240:00,89.3,90.2,98.2,98.1,-8.9,-7.9,0.583,1.11,15.7,0.196,0.78,0.472,18.432,18.6,0.473,0.489,1.0,0.198,102.98,102.5,85.42,102,0.394
22100085,2021-10-30,1,0,240,36,89,0.404,10,39,0.256,11,16,0.688,9,43,52,20,6,2,21,18,93,22100085,1610612749,Bucks,Milwaukee,240:00,86.1,86.1,94.8,95.3,-8.8,-9.2,0.556,0.95,14.6,0.182,0.825,0.509,19.437,19.4,0.461,0.484,1.0,0.195,107.8,107.5,89.58,108,0.408
22100084,2021-10-30,0,1,240,46,88,0.523,21,37,0.568,16,19,0.842,11,39,50,31,12,2,18,17,129,22100084,1610612748,Heat,Miami,240:00,124.8,129.0,99.8,103.0,25.0,26.0,0.674,1.72,21.3,0.372,0.764,0.592,17.415,18.0,0.642,0.669,1.0,0.199,103.3,100.0,83.33,100,0.611
22100087,2021-10-30,0,1,240,36,88,0.409,9,37,0.243,12,16,0.75,14,34,48,24,11,10,18,15,93,22100087,1610612743,Nuggets,Denver,240:00,93.9,95.9,92.9,94.8,1.0,1.1,0.667,1.33,17.5,0.377,0.673,0.528,18.174,18.6,0.46,0.489,1.0,0.202,98.5,96.5,80.42,97,0.572
22100088,2021-10-30,1,1,240,39,84,0.464,6,26,0.231,17,27,0.63,8,44,52,27,12,3,15,14,101,22100088,1610612756,Suns,Phoenix,240:00,98.2,98.1,89.3,90.2,8.9,7.9,0.692,1.8,19.6,0.22,0.804,0.528,14.58,14.6,0.5,0.527,1.0,0.197,102.98,102.5,85.42,103,0.606
22100080,2021-10-30,1,0,240,42,92,0.457,11,33,0.333,22,24,0.917,12,31,43,30,7,3,12,24,117,22100080,1610612740,Pelicans,New Orleans,240:00,114.1,118.2,124.2,124.2,-10.2,-6.1,0.714,2.5,20.8,0.333,0.805,0.543,11.7,12.1,0.516,0.57,1.0,0.197,100.78,99.0,82.5,99,0.484
22100079,2021-10-30,0,0,240,38,87,0.437,16,32,0.5,11,15,0.733,12,34,46,21,5,6,18,21,103,22100079,1610612753,Magic,Orlando,240:00,103.4,105.1,108.7,110.0,-5.3,-4.9,0.553,1.17,15.8,0.28,0.607,0.453,18.072,18.4,0.529,0.55,1.0,0.199,100.4,99.0,82.5,98,0.451
22100078,2021-10-30,0,0,290,44,107,0.411,2,26,0.077,22,25,0.88,8,46,54,23,8,10,12,32,112,22100078,1610612738,Celtics,Boston,290:00,91.8,93.3,95.2,95.0,-3.4,-1.7,0.523,1.92,15.0,0.197,0.783,0.496,9.836,10.0,0.421,0.475,1.0,0.198,100.49,99.72,83.1,120,0.49
22100081,2021-10-30,0,1,240,39,92,0.424,11,32,0.344,8,12,0.667,12,36,48,18,8,4,18,17,97,22100081,1610612761,Raptors,Toronto,240:00,93.9,98.0,94.0,94.9,0.0,3.0,0.462,1.0,13.5,0.327,0.76,0.533,17.428,18.2,0.484,0.499,1.0,0.194,101.66,99.0,82.5,99,0.484
22100079,2021-10-30,1,1,240,36,89,0.404,14,43,0.326,24,30,0.8,17,31,48,26,12,6,16,18,110,22100079,1610612765,Pistons,Detroit,240:00,108.7,110.0,103.4,105.1,5.3,4.9,0.722,1.63,18.0,0.393,0.72,0.547,15.81,16.0,0.483,0.538,1.0,0.195,100.4,99.0,82.5,100,0.549
22100082,2021-10-30,1,1,240,46,86,0.535,12,38,0.316,18,19,0.947,5,32,37,24,11,6,12,24,122,22100082,1610612755,76ers,Philadelphia,240:00,120.4,122.0,91.8,94.9,28.5,27.1,0.522,2.0,18.4,0.2,0.613,0.451,11.839,12.0,0.605,0.646,1.0,0.197,101.86,99.5,82.92,100,0.649
22100087,2021-10-30,1,0,240,35,89,0.393,13,41,0.317,8,9,0.889,15,31,46,21,8,6,20,23,91,22100087,1610612750,Timberwolves,Minnesota,240:00,92.9,94.8,93.9,95.9,-1.0,-1.1,0.6,1.05,15.7,0.327,0.623,0.472,20.416,20.8,0.466,0.489,1.0,0.2,98.5,96.5,80.42,96,0.428
22100086,2021-10-30,0,0,240,29,83,0.349,8,39,0.205,16,21,0.762,3,42,45,14,8,6,16,8,82,22100086,1610612760,Thunder,Oklahoma City,240:00,77.9,80.4,101.5,101.0,-23.5,-20.6,0.483,0.88,11.5,0.145,0.782,0.464,15.203,15.7,0.398,0.444,1.0,0.2,103.38,102.0,85.0,102,0.396
22100080,2021-10-30,0,1,240,42,81,0.519,19,33,0.576,20,25,0.8,5,32,37,22,7,4,12,21,123,22100080,1610612752,Knicks,New York,240:00,124.2,124.2,114.1,118.2,10.2,6.1,0.524,1.83,17.5,0.195,0.667,0.457,12.121,12.1,0.636,0.668,1.0,0.202,100.78,99.0,82.5,99,0.516
22100082,2021-10-30,0,0,240,36,95,0.379,8,22,0.364,14,19,0.737,20,29,49,24,6,1,19,17,94,22100082,1610612737,Hawks,Atlanta,240:00,91.8,94.9,120.4,122.0,-28.5,-27.1,0.667,1.26,16.4,0.387,0.8,0.549,18.562,19.2,0.421,0.455,1.0,0.199,101.86,99.5,82.92,99,0.351
22100086,2021-10-30,1,1,240,39,92,0.424,21,54,0.389,4,8,0.5,10,46,56,30,9,8,16,21,103,22100086,1610612744,Warriors,Golden State,240:00,101.5,101.0,77.9,80.4,23.5,20.6,0.769,1.88,21.2,0.218,0.855,0.536,15.76,15.7,0.538,0.539,1.0,0.199,103.38,102.0,85.0,102,0.604
22100084,2021-10-30,1,0,240,34,88,0.386,16,50,0.32,19,21,0.905,8,24,32,26,14,7,14,17,103,22100084,1610612763,Grizzlies,Memphis,240:00,99.8,103.0,124.8,129.0,-25.0,-26.0,0.765,1.86,18.9,0.236,0.628,0.408,13.561,14.0,0.477,0.53,1.0,0.2,103.3,100.0,83.33,100,0.389
22100090,2021-10-31,0,0,240,43,97,0.443,17,54,0.315,10,11,0.909,15,32,47,30,4,5,12,18,113,22100090,1610612757,Trail Blazers,Portland,240:00,114.3,116.5,128.5,128.9,-14.2,-12.4,0.698,2.5,20.9,0.352,0.729,0.529,12.141,12.4,0.531,0.555,1.0,0.2,98.04,97.0,80.83,97,0.446
22100090,2021-10-31,1,1,240,46,89,0.517,20,42,0.476,13,21,0.619,10,34,44,36,4,6,9,18,125,22100090,1610612766,Hornets,Charlotte,240:00,128.5,128.9,114.3,116.5,14.2,12.4,0.783,4.0,25.1,0.271,0.648,0.471,9.255,9.3,0.629,0.636,1.0,0.2,98.04,97.0,80.83,97,0.554
22100089,2021-10-31,1,1,240,40,90,0.444,12,37,0.324,13,20,0.65,10,35,45,24,8,4,10,20,105,22100089,1610612742,Mavericks,Dallas,240:00,106.3,108.2,98.2,102.1,8.1,6.2,0.6,2.4,18.1,0.259,0.633,0.456,10.121,10.3,0.511,0.531,1.0,0.199,99.8,97.0,80.83,97,0.535
22100089,2021-10-31,0,0,240,38,96,0.396,7,36,0.194,16,20,0.8,17,39,56,20,6,3,13,19,99,22100089,1610612758,Kings,Sacramento,240:00,98.2,102.1,106.3,108.2,-8.1,-6.2,0.526,1.54,14.5,0.367,0.741,0.544,12.897,13.4,0.432,0.472,1.0,0.197,99.8,97.0,80.83,97,0.465
22100091,2021-10-31,0,1,240,35,75,0.467,12,37,0.324,25,27,0.926,7,37,44,13,6,10,13,10,107,22100091,1610612762,Jazz,Utah,240:00,115.2,116.3,98.3,103.3,16.9,13.0,0.371,1.0,11.5,0.238,0.667,0.485,13.997,14.1,0.547,0.616,1.0,0.198,94.76,92.0,76.67,92,0.617
22100092,2021-10-31,0,0,240,32,79,0.405,12,33,0.364,15,22,0.682,7,22,29,21,12,3,15,18,91,22100092,1610612765,Pistons,Detroit,240:00,94.1,94.8,120.6,120.6,-26.4,-25.8,0.656,1.4,16.8,0.157,0.821,0.392,15.515,15.6,0.481,0.513,1.0,0.199,96.86,96.5,80.42,96,0.339
22100091,2021-10-31,1,0,240,39,96,0.406,12,41,0.293,5,6,0.833,13,31,44,16,7,3,11,22,95,22100091,1610612749,Bucks,Milwaukee,240:00,98.3,103.3,115.2,116.3,-16.9,-13.0,0.41,1.45,12.7,0.333,0.762,0.515,11.382,12.0,0.469,0.482,1.0,0.195,94.76,92.0,76.67,92,0.383
22100093,2021-10-31,1,1,240,39,96,0.406,9,31,0.29,8,13,0.615,10,33,43,22,15,9,14,20,95,22100093,1610612747,Lakers,Los Angeles,240:00,89.9,92.2,80.4,83.3,9.5,8.9,0.564,1.57,16.0,0.23,0.706,0.446,13.243,13.6,0.453,0.467,1.0,0.194,105.74,102.5,85.42,103,0.569
22100093,2021-10-31,0,0,240,32,76,0.421,6,28,0.214,15,29,0.517,10,45,55,18,8,3,27,18,85,22100093,1610612745,Rockets,Houston,240:00,80.4,83.3,89.9,92.2,-9.5,-8.9,0.563,0.67,13.5,0.294,0.77,0.554,25.53,26.5,0.461,0.479,1.0,0.197,105.74,102.5,85.42,102,0.431
22100092,2021-10-31,1,1,240,47,72,0.653,13,25,0.52,10,16,0.625,2,39,41,30,7,2,20,19,117,22100092,1610612751,Nets,Brooklyn,240:00,120.6,120.6,94.1,94.8,26.4,25.8,0.638,1.5,23.2,0.179,0.843,0.608,20.61,20.6,0.743,0.74,1.0,0.198,96.86,96.5,80.42,97,0.661
22100100,2021-11-01,0,0,240,39,88,0.443,9,38,0.237,10,15,0.667,6,34,40,27,8,8,12,10,97,22100100,1610612743,Nuggets,Denver,240:00,96.4,99.0,103.8,107.1,-7.4,-8.1,0.692,2.25,20.2,0.17,0.679,0.425,11.928,12.2,0.494,0.513,1.0,0.199,101.34,98.5,82.08,98,0.494
22100094,2021-11-01,0,1,240,39,90,0.433,9,28,0.321,26,38,0.684,17,32,49,21,12,7,16,14,113,22100094,1610612739,Cavaliers,Cleveland,240:00,106.9,113.0,105.2,110.0,1.7,3.0,0.538,1.31,14.6,0.472,0.567,0.522,15.134,16.0,0.483,0.529,1.0,0.2,105.16,100.0,83.33,100,0.524
22100099,2021-11-01,0,1,240,43,99,0.434,14,42,0.333,13,14,0.929,13,35,48,24,12,4,9,20,113,22100099,1610612761,Raptors,Toronto,240:00,111.7,115.3,107.7,107.2,4.0,8.1,0.558,2.67,17.4,0.339,0.8,0.545,8.897,9.2,0.505,0.537,1.0,0.198,98.86,97.5,81.25,98,0.543
22100096,2021-11-01,0,0,240,40,84,0.476,12,34,0.353,11,18,0.611,13,32,45,21,5,2,15,15,103,22100096,1610612757,Trail Blazers,Portland,240:00,109.7,109.6,120.2,121.5,-10.5,-11.9,0.525,1.4,16.4,0.34,0.805,0.557,15.971,16.0,0.548,0.56,1.0,0.198,93.98,93.5,77.92,94,0.421
22100100,2021-11-01,1,1,240,44,97,0.454,13,34,0.382,5,7,0.714,11,44,55,20,8,4,13,18,106,22100100,1610612763,Grizzlies,Memphis,240:00,103.8,107.1,96.4,99.0,7.4,8.1,0.455,1.54,15.0,0.321,0.83,0.575,12.735,13.1,0.521,0.53,1.0,0.198,101.34,98.5,82.08,99,0.506
22100102,2021-11-01,0,0,240,35,90,0.389,11,37,0.297,13,16,0.813,10,41,51,17,8,6,16,18,94,22100102,1610612760,Thunder,Oklahoma City,240:00,91.2,94.0,97.7,100.0,-6.4,-6.0,0.486,1.06,13.1,0.268,0.707,0.491,15.528,16.0,0.45,0.484,1.0,0.198,102.2,99.5,82.92,100,0.481
22100095,2021-11-01,1,1,240,52,91,0.571,18,38,0.474,9,12,0.75,10,29,39,37,11,4,16,19,131,22100095,1610612754,Pacers,Indiana,240:00,128.1,132.3,113.3,118.0,14.8,14.3,0.712,2.31,24.8,0.333,0.689,0.517,15.643,16.2,0.67,0.68,1.0,0.196,103.22,99.5,82.92,99,0.535
22100094,2021-11-01,1,0,240,42,101,0.416,15,39,0.385,11,15,0.733,20,26,46,27,12,12,17,23,110,22100094,1610612766,Hornets,Charlotte,240:00,105.2,110.0,106.9,113.0,-1.7,-3.0,0.643,1.59,17.8,0.433,0.528,0.478,16.252,17.0,0.49,0.511,1.0,0.199,105.16,100.0,83.33,100,0.476
22100101,2021-11-01,1,0,240,36,97,0.371,14,51,0.275,11,19,0.579,16,31,47,21,8,1,14,20,97,22100101,1610612750,Timberwolves,Minnesota,240:00,93.8,98.0,115.9,115.0,-22.1,-17.0,0.583,1.5,15.0,0.323,0.702,0.482,13.545,14.1,0.443,0.46,1.0,0.196,101.28,99.5,82.92,99,0.377
22100097,2021-11-01,0,0,240,41,86,0.477,13,39,0.333,16,16,1.0,7,29,36,27,7,4,12,24,111,22100097,1610612764,Wizards,Washington,240:00,113.2,116.8,125.9,122.9,-12.6,-6.1,0.659,2.25,20.4,0.222,0.667,0.444,12.24,12.6,0.552,0.597,1.0,0.198,95.9,95.5,79.58,95,0.449
22100101,2021-11-01,0,1,240,37,82,0.451,17,43,0.395,24,30,0.8,12,39,51,21,5,7,16,19,115,22100101,1610612753,Magic,Orlando,240:00,115.9,115.0,93.8,98.0,22.1,17.0,0.568,1.31,15.9,0.298,0.677,0.518,16.129,16.0,0.555,0.604,1.0,0.2,101.28,99.5,82.92,100,0.623
22100102,2021-11-01,1,1,240,35,92,0.38,15,42,0.357,14,19,0.737,13,38,51,18,8,5,14,14,99,22100102,1610612746,Clippers,LA,240:00,97.7,100.0,91.2,94.0,6.4,6.0,0.514,1.29,13.6,0.293,0.732,0.509,13.812,14.1,0.462,0.493,1.0,0.198,102.2,99.5,82.92,99,0.519
22100099,2021-11-01,1,0,240,35,76,0.461,16,38,0.421,18,24,0.75,7,34,41,20,3,4,17,13,104,22100099,1610612752,Knicks,New York,240:00,107.7,107.2,111.7,115.3,-4.0,-8.1,0.571,1.18,16.2,0.2,0.661,0.455,17.606,17.5,0.566,0.601,1.0,0.201,98.86,97.5,81.25,97,0.457
22100098,2021-11-01,0,1,240,49,86,0.57,13,31,0.419,17,18,0.944,10,40,50,30,7,8,18,19,128,22100098,1610612741,Bulls,Chicago,240:00,125.6,126.7,113.1,111.8,12.5,15.0,0.612,1.67,21.1,0.324,0.737,0.574,17.661,17.8,0.645,0.681,1.0,0.193,101.36,101.5,84.58,101,0.599
22100097,2021-11-01,1,1,240,38,83,0.458,13,34,0.382,29,29,1.0,13,34,47,24,9,5,11,17,118,22100097,1610612737,Hawks,Atlanta,240:00,125.9,122.9,113.2,116.8,12.6,6.1,0.632,2.18,18.4,0.333,0.778,0.556,11.732,11.5,0.536,0.616,1.0,0.202,95.9,95.5,79.58,96,0.551
22100096,2021-11-01,1,1,240,43,83,0.518,13,36,0.361,14,16,0.875,7,27,34,34,11,6,11,18,113,22100096,1610612755,76ers,Philadelphia,240:00,120.2,121.5,109.7,109.6,10.5,11.9,0.791,3.09,25.2,0.195,0.66,0.443,11.697,11.8,0.596,0.627,1.0,0.196,93.98,93.5,77.92,93,0.579
22100098,2021-11-01,1,0,240,42,96,0.438,15,33,0.455,15,20,0.75,13,25,38,20,10,1,9,15,114,22100098,1610612738,Celtics,Boston,240:00,113.1,111.8,125.6,126.7,-12.5,-15.0,0.476,2.22,14.9,0.263,0.676,0.426,8.929,8.8,0.516,0.544,1.0,0.2,101.36,101.5,84.58,102,0.401
22100095,2021-11-01,0,0,240,47,89,0.528,14,28,0.5,10,14,0.714,8,28,36,34,6,4,17,9,118,22100095,1610612759,Spurs,San Antonio,240:00,113.3,118.0,128.1,132.3,-14.8,-14.3,0.723,2.0,23.3,0.311,0.667,0.483,16.321,17.0,0.607,0.62,1.0,0.196,103.22,99.5,82.92,100,0.465
22100105,2021-11-02,1,1,240,43,98,0.439,14,48,0.292,19,27,0.704,15,44,59,16,7,6,17,23,119,22100105,1610612762,Jazz,Utah,240:00,106.4,114.4,104.1,107.6,2.3,6.8,0.372,0.94,11.2,0.414,0.789,0.6,15.195,16.3,0.51,0.541,1.0,0.199,110.22,104.5,87.08,104,0.507
22100103,2021-11-02,1,0,240,30,93,0.323,8,47,0.17,21,30,0.7,14,29,43,21,5,5,14,22,89,22100103,1610612765,Pistons,Detroit,240:00,83.8,89.9,115.6,117.0,-31.8,-27.1,0.7,1.5,14.9,0.294,0.705,0.455,13.183,14.1,0.366,0.419,1.0,0.196,103.72,99.5,82.92,99,0.281
22100104,2021-11-02,1,0,240,37,84,0.44,14,42,0.333,22,31,0.71,11,30,41,17,1,3,10,21,110,22100104,1610612742,Mavericks,Dallas,240:00,113.8,115.8,132.7,131.6,-18.9,-15.8,0.459,1.7,13.6,0.264,0.744,0.479,10.348,10.5,0.524,0.563,1.0,0.197,95.42,95.0,79.17,95,0.388
22100106,2021-11-02,0,0,240,36,91,0.396,13,39,0.333,15,16,0.938,14,29,43,21,17,6,18,16,100,22100106,1610612740,Pelicans,New Orleans,240:00,98.0,100.0,109.9,110.9,-11.9,-10.9,0.583,1.17,15.3,0.321,0.775,0.51,17.64,18.0,0.467,0.51,1.0,0.2,101.98,100.5,83.75,100,0.428
22100105,2021-11-02,0,0,240,42,93,0.452,12,31,0.387,17,24,0.708,6,32,38,24,8,8,11,24,113,22100105,1610612758,Kings,Sacramento,240:00,104.1,107.6,106.4,114.4,-2.3,-6.8,0.571,2.18,17.3,0.211,0.586,0.4,10.133,10.5,0.516,0.546,1.0,0.199,110.22,104.5,87.08,105,0.493
22100104,2021-11-02,0,1,240,43,83,0.518,13,25,0.52,26,30,0.867,9,36,45,25,6,5,7,25,125,22100104,1610612748,Heat,Miami,240:00,132.7,131.6,113.8,115.8,18.9,15.8,0.581,3.57,19.5,0.256,0.736,0.521,7.431,7.4,0.596,0.65,1.0,0.2,95.42,95.0,79.17,95,0.612
22100103,2021-11-02,0,1,240,42,84,0.5,17,37,0.459,16,21,0.762,9,43,52,28,7,8,17,23,117,22100103,1610612749,Bucks,Milwaukee,240:00,115.6,117.0,83.8,89.9,31.8,27.1,0.667,1.65,20.3,0.295,0.706,0.545,16.792,17.0,0.601,0.627,1.0,0.196,103.72,99.5,82.92,100,0.719
22100107,2021-11-02,0,0,240,48,91,0.527,16,42,0.381,5,12,0.417,11,27,38,27,8,4,25,21,117,22100107,1610612745,Rockets,Houston,240:00,106.1,108.3,110.4,111.2,-4.3,-2.9,0.563,1.08,18.2,0.292,0.674,0.479,22.67,23.1,0.615,0.608,1.0,0.195,109.04,107.5,89.58,108,0.453
22100106,2021-11-02,1,1,240,43,82,0.524,9,26,0.346,17,18,0.944,7,35,42,32,8,4,19,17,112,22100106,1610612756,Suns,Phoenix,240:00,109.9,110.9,98.0,100.0,11.9,10.9,0.744,1.68,22.7,0.225,0.679,0.49,18.642,18.8,0.579,0.623,1.0,0.196,101.98,100.5,83.75,101,0.572
22100107,2021-11-02,1,1,240,49,93,0.527,6,25,0.24,15,20,0.75,11,32,43,26,10,4,17,19,119,22100107,1610612747,Lakers,Los Angeles,240:00,110.4,111.2,106.1,108.3,4.3,2.9,0.531,1.53,18.0,0.326,0.708,0.521,15.77,15.9,0.559,0.584,1.0,0.2,109.04,107.5,89.58,107,0.548
22100114,2021-11-03,0,0,240,43,91,0.473,8,27,0.296,12,13,0.923,11,33,44,24,7,4,12,16,106,22100114,1610612743,Nuggets,Denver,240:00,108.5,111.6,112.3,113.7,-3.8,-2.1,0.558,2.0,18.1,0.306,0.857,0.56,12.28,12.6,0.516,0.548,1.0,0.197,96.94,95.0,79.17,95,0.477
22100116,2021-11-03,0,1,240,40,93,0.43,8,34,0.235,21,29,0.724,15,41,56,21,10,4,19,23,109,22100116,1610612742,Mavericks,Dallas,240:00,99.3,102.8,101.1,102.9,-1.8,0.0,0.525,1.11,14.4,0.356,0.854,0.579,17.31,17.9,0.473,0.515,1.0,0.199,108.28,105.5,87.92,106,0.476
22100113,2021-11-03,1,1,240,43,88,0.489,22,48,0.458,9,12,0.75,7,35,42,34,7,8,16,18,117,22100113,1610612751,Nets,Brooklyn,240:00,114.4,113.6,105.3,103.8,9.1,9.7,0.791,2.13,23.7,0.167,0.745,0.476,15.643,15.5,0.614,0.627,1.0,0.196,102.44,103.5,86.25,103,0.537
22100110,2021-11-03,1,0,240,27,84,0.321,9,43,0.209,16,20,0.8,8,38,46,15,8,1,15,20,79,22100110,1610612753,Magic,Orlando,240:00,79.2,84.0,100.0,96.8,-20.8,-12.8,0.556,1.0,12.2,0.237,0.808,0.505,15.03,16.0,0.375,0.426,1.0,0.199,95.9,94.5,78.75,94,0.358
22100118,2021-11-03,1,1,240,42,80,0.525,10,30,0.333,18,22,0.818,4,33,37,27,8,7,8,21,112,22100118,1610612758,Kings,Sacramento,240:00,119.6,116.7,97.4,103.1,22.1,13.5,0.643,3.38,21.7,0.105,0.7,0.443,8.54,8.3,0.588,0.624,1.0,0.201,97.64,96.0,80.0,96,0.596
22100109,2021-11-03,0,0,240,36,87,0.414,5,24,0.208,21,27,0.778,14,32,46,23,7,6,10,19,98,22100109,1610612752,Knicks,New York,240:00,103.3,102.1,110.8,114.4,-7.5,-12.3,0.639,2.3,17.4,0.259,0.68,0.462,10.54,10.4,0.443,0.496,1.0,0.2,97.52,96.5,80.42,96,0.446
22100115,2021-11-03,1,0,240,43,94,0.457,14,40,0.35,15,16,0.938,15,24,39,27,11,2,17,16,115,22100115,1610612750,Timberwolves,Minnesota,240:00,111.6,116.2,124.4,123.5,-12.8,-7.4,0.628,1.59,18.6,0.333,0.774,0.5,16.498,17.2,0.532,0.569,1.0,0.195,102.16,100.5,83.75,99,0.427
22100108,2021-11-03,0,0,240,40,90,0.444,13,37,0.351,11,17,0.647,10,29,39,24,12,6,9,19,104,22100108,1610612757,Trail Blazers,Portland,240:00,107.8,109.5,111.6,112.6,-3.8,-3.2,0.6,2.67,18.4,0.241,0.784,0.462,9.328,9.5,0.517,0.533,1.0,0.199,96.2,95.0,79.17,95,0.459
22100115,2021-11-03,0,1,240,47,78,0.603,21,36,0.583,11,12,0.917,3,32,35,33,6,7,21,14,126,22100115,1610612746,Clippers,LA,240:00,124.4,123.5,111.6,116.2,12.8,7.4,0.702,1.57,24.0,0.226,0.667,0.5,20.735,20.6,0.737,0.756,1.0,0.198,102.16,100.5,83.75,102,0.573
22100117,2021-11-03,1,1,240,42,86,0.488,18,45,0.4,12,18,0.667,7,46,53,33,14,4,17,17,114,22100117,1610612744,Warriors,Golden State,240:00,109.7,108.6,86.5,87.6,23.2,21.0,0.786,1.94,22.9,0.184,0.803,0.527,16.359,16.2,0.593,0.607,1.0,0.198,105.14,105.0,87.5,105,0.636
22100111,2021-11-03,1,1,240,38,77,0.494,12,28,0.429,15,21,0.714,5,30,35,24,9,4,14,15,103,22100111,1610612755,76ers,Philadelphia,240:00,108.1,106.2,101.1,101.0,7.0,5.2,0.632,1.71,19.3,0.136,0.773,0.455,14.7,14.4,0.571,0.597,1.0,0.202,96.08,97.0,80.83,97,0.508
22100117,2021-11-03,0,0,240,34,91,0.374,10,36,0.278,14,19,0.737,9,40,49,18,10,2,16,14,92,22100117,1610612766,Hornets,Charlotte,240:00,86.5,87.6,109.7,108.6,-23.2,-21.0,0.529,1.13,13.5,0.197,0.816,0.473,15.043,15.2,0.429,0.463,1.0,0.198,105.14,105.0,87.5,105,0.364
22100112,2021-11-03,0,1,240,41,88,0.466,10,25,0.4,17,20,0.85,10,32,42,17,10,3,12,23,109,22100112,1610612761,Raptors,Toronto,240:00,110.3,113.5,106.2,103.1,4.2,10.4,0.415,1.42,13.5,0.28,0.755,0.515,12.146,12.5,0.523,0.563,1.0,0.195,96.5,96.5,80.42,96,0.5
22100118,2021-11-03,0,0,240,37,86,0.43,12,34,0.353,13,15,0.867,8,32,40,24,1,3,17,16,99,22100118,1610612740,Pelicans,New Orleans,240:00,97.4,103.1,119.6,116.7,-22.1,-13.5,0.649,1.41,18.0,0.3,0.895,0.557,16.732,17.7,0.5,0.535,1.0,0.197,97.64,96.0,80.0,96,0.404
22100113,2021-11-03,0,0,240,41,94,0.436,13,35,0.371,13,15,0.867,12,40,52,23,8,4,14,16,108,22100113,1610612737,Hawks,Atlanta,240:00,105.3,103.8,114.4,113.6,-9.1,-9.7,0.561,1.64,16.7,0.255,0.833,0.524,13.645,13.5,0.505,0.537,1.0,0.199,102.44,103.5,86.25,104,0.463
22100110,2021-11-03,0,1,240,33,79,0.418,10,37,0.27,16,25,0.64,9,41,50,24,7,9,11,20,92,22100110,1610612738,Celtics,Boston,240:00,100.0,96.8,79.2,84.0,20.8,12.8,0.727,2.18,19.2,0.192,0.763,0.495,11.957,11.6,0.481,0.511,1.0,0.202,95.9,94.5,78.75,95,0.642
22100111,2021-11-03,0,0,240,38,82,0.463,6,21,0.286,16,18,0.889,9,38,47,19,11,4,16,17,98,22100111,1610612741,Bulls,Chicago,240:00,101.1,101.0,108.1,106.2,-7.0,-5.2,0.5,1.19,15.2,0.227,0.864,0.545,16.508,16.5,0.5,0.545,1.0,0.198,96.08,97.0,80.83,97,0.492
22100116,2021-11-03,1,0,240,43,88,0.489,7,21,0.333,15,20,0.75,5,35,40,25,10,10,15,24,108,22100116,1610612759,Spurs,San Antonio,240:00,101.1,102.9,99.3,102.8,1.8,0.0,0.581,1.67,18.3,0.146,0.644,0.421,14.045,14.3,0.528,0.558,1.0,0.2,108.28,105.5,87.92,105,0.524
22100112,2021-11-03,1,0,240,34,78,0.436,8,32,0.25,24,30,0.8,10,34,44,19,6,7,13,15,100,22100112,1610612764,Wizards,Washington,240:00,106.2,103.1,110.3,113.5,-4.2,-10.4,0.559,1.46,15.4,0.245,0.72,0.485,13.8,13.4,0.487,0.548,1.0,0.202,96.5,96.5,80.42,97,0.5
22100109,2021-11-03,1,1,240,42,91,0.462,16,41,0.39,11,14,0.786,10,39,49,26,7,7,13,22,111,22100109,1610612754,Pacers,Indiana,240:00,110.8,114.4,103.3,102.1,7.5,12.3,0.619,2.0,19.1,0.32,0.741,0.538,12.979,13.4,0.549,0.571,1.0,0.196,97.52,96.5,80.42,97,0.554
